"TIME","Vin","Notch","NarrowBPF"
0.01760750421,-3.12632,0.638337,2.47324
0.01764083755,-3.86928,0.570656,3.28396
0.01767417088,-4.44315,0.477596,3.95094
0.01770750421,-4.82282,0.363226,4.44502
0.01774083755,-4.99172,0.232543,4.74462
0.01777417088,-4.94245,0.091259,4.83663
0.01780750421,-4.67717,-0.0544511,4.71705
0.01784083755,-4.20748,-0.198219,4.39109
0.01787417088,-3.5539,-0.333762,3.873
0.01790750421,-2.745,-0.455156,3.18542
0.01794083755,-1.81613,-0.557094,2.35841
0.01797417088,-0.807888,-0.635123,1.4281
0.01800750421,0.235665,-0.685831,0.435165
0.01804083755,1.26892,-0.707003,-0.577009
0.01807417088,2.24671,-0.697712,-1.56418
0.01810750421,3.12632,-0.658365,-2.48321
0.01814083755,3.86928,-0.590681,-3.29394
0.01817417088,4.44315,-0.497619,-3.96091
0.01820750421,4.82282,-0.383245,-4.455
0.01824083755,4.99172,-0.252558,-4.7546
0.01827417088,4.94245,-0.111269,-4.84662
0.01830750421,4.67717,0.0344455,-4.72704
0.01834083755,4.20748,0.178218,-4.40109
0.01837417088,3.5539,0.313766,-3.883
0.01840750421,2.745,0.435163,-3.19543
0.01844083755,1.81613,0.537106,-2.36842
0.01847417088,0.807888,0.615137,-1.43812
0.01850750421,-0.235665,0.665848,-0.445183
0.01854083755,-1.26892,0.68702,0.56699
0.01857417088,-2.24671,0.67773,1.55416
0.01860750421,-3.12632,0.638382,2.4732
0.01864083755,-3.86928,0.570697,3.28392
0.01867417088,-4.44315,0.477633,3.9509
0.01870750421,-4.82282,0.363256,4.44499
0.01874083755,-4.99172,0.232566,4.74459
0.01877417088,-4.94245,0.0912746,4.83662
0.01880750421,-4.67717,-0.0544437,4.71704
