TIME,Butter_2,Bessel_2,Cheby_2
0.009101544119,-2.833660000000,-2.186470000000,-3.390080000000
0.009134877453,-2.352620000000,-1.571790000000,-3.385500000000
0.009168210786,-1.768980000000,-0.888624000000,-3.233190000000
0.009201544119,-1.108250000000,-0.166845000000,-2.939790000000
0.009234877453,-0.399294000000,0.562008000000,-2.518120000000
0.009268210786,0.326892000000,1.266080000000,-1.986620000000
0.009301544119,1.038570000000,1.914600000000,-1.368510000000
0.009334877453,1.704640000000,2.479220000000,-0.690810000000
0.009368210786,2.295990000000,2.935280000000,0.016863000000
0.009401544119,2.786780000000,3.262820000000,0.723580000000
0.009434877453,3.155550000000,3.447550000000,1.398460000000
0.009468210786,3.386190000000,3.481390000000,2.011990000000
0.009501544119,3.468620000000,3.362850000000,2.537380000000
0.009534877453,3.399240000000,3.097120000000,2.951650000000
0.009568210786,3.181070000000,2.695810000000,3.236700000000
0.009601544119,2.823660000000,2.176470000000,3.380070000000
0.009634877453,2.342620000000,1.561780000000,3.375500000000
0.009668210786,1.758980000000,0.878618000000,3.223190000000
0.009701544119,1.098240000000,0.156838000000,2.929780000000
0.009734877453,0.389287000000,-0.572016000000,2.508120000000
0.009768210786,-0.336898000000,-1.276090000000,1.976620000000
0.009801544119,-1.048580000000,-1.924610000000,1.358510000000
0.009834877453,-1.714650000000,-2.489230000000,0.680806000000
0.009868210786,-2.306000000000,-2.945280000000,-0.026867500000
0.009901544119,-2.796790000000,-3.272830000000,-0.733585000000
0.009934877453,-3.165560000000,-3.457550000000,-1.408460000000
0.009968210786,-3.396200000000,-3.491390000000,-2.022000000000
0.010000000000,-3.478220000000,-3.381590000000,-2.525680000000
